CustomerID,recency,frequency,monetary,R-Score,F-Score,M-Score,RFM_Score,Segment,Cluster,Cluster_Name,Churn_Risk
12687,481,2,2138.91,1,2,4,7,At Risk,0,Churned,0.6504065040650406
12688,114,1,4873.81,3,1,5,9,Loyal,1,Active Regular,0.15311653116531165
12689,26,2,1247.6100000000001,4,2,4,10,Loyal,1,Active Regular,0.03387533875338753
12690,206,1,389.01,2,1,2,5,Lost,1,Active Regular,0.2777777777777778
12691,28,7,1170.4,4,4,3,11,Loyal,1,Active Regular,0.036585365853658534
12692,637,1,110.95,1,1,1,3,Lost,0,Churned,0.8617886178861789
12693,127,7,1703.02,3,4,4,11,Loyal,1,Active Regular,0.17073170731707318
12694,70,3,1843.35,3,3,4,10,Loyal,1,Active Regular,0.09349593495934959
12695,7,7,1407.1200000000001,5,4,4,13,Champions,1,Active Regular,0.008130081300813009
12696,435,2,851.91,1,2,3,6,At Risk,0,Churned,0.5880758807588076
12697,29,3,957.59,4,3,3,10,Loyal,1,Active Regular,0.037940379403794036
12698,590,1,339.75,1,1,2,4,Lost,0,Churned,0.7981029810298103
12699,418,1,638.11,1,1,3,5,Lost,0,Churned,0.5650406504065041
12700,8,4,4939.99,5,3,5,13,Champions,1,Active Regular,0.009485094850948509
12701,80,6,2446.41,3,4,4,11,Loyal,1,Active Regular,0.1070460704607046
12702,20,1,219.0,4,1,1,6,At Risk,1,Active Regular,0.025745257452574527
12703,71,4,1006.53,3,3,3,9,Loyal,1,Active Regular,0.0948509485094851
12704,7,8,2340.84,5,4,4,13,Champions,1,Active Regular,0.008130081300813009
12705,15,14,11762.1,5,5,5,15,Champions,2,High Value,0.018970189701897018
12707,292,1,603.42,2,1,2,5,Lost,0,Churned,0.3943089430894309
12708,30,18,5117.66,4,5,5,14,Champions,1,Active Regular,0.03929539295392954
12709,15,34,30291.76,5,5,5,15,Champions,2,High Value,0.018970189701897018
12710,97,3,1149.02,3,3,3,9,Loyal,1,Active Regular,0.13008130081300814
12711,612,2,1339.05,1,2,4,7,At Risk,0,Churned,0.8279132791327913
12712,29,21,6723.03,4,5,5,14,Champions,2,High Value,0.037940379403794036
12713,1,1,848.55,5,1,3,9,Loyal,1,Active Regular,0.0
12714,9,12,14093.710000000001,5,5,5,15,Champions,2,High Value,0.01084010840108401
12715,106,1,343.36,3,1,2,6,At Risk,1,Active Regular,0.14227642276422764
12716,4,2,1053.49,5,2,3,10,Loyal,1,Active Regular,0.0040650406504065045
12717,151,3,1308.91,3,3,4,10,Loyal,1,Active Regular,0.2032520325203252
12718,71,1,238.25,3,1,1,5,Lost,1,Active Regular,0.0948509485094851
12719,5,2,644.95,5,2,3,10,Loyal,1,Active Regular,0.005420054200542005
12720,3,30,7787.28,5,5,5,15,Champions,2,High Value,0.0027100271002710027
12721,32,8,4013.08,4,4,5,13,Champions,1,Active Regular,0.04200542005420054
12722,85,4,997.63,3,3,3,9,Loyal,1,Active Regular,0.11382113821138211
12723,4,5,725.07,5,4,3,12,Champions,1,Active Regular,0.0040650406504065045
12724,5,7,2317.52,5,4,4,13,Champions,1,Active Regular,0.005420054200542005
12725,371,4,2266.76,2,3,4,9,Loyal,0,Churned,0.5013550135501355
12726,28,11,4014.6,4,5,5,14,Champions,1,Active Regular,0.036585365853658534
12727,11,10,5679.53,5,5,5,15,Champions,1,Active Regular,0.013550135501355014
12728,71,5,1070.17,3,4,3,10,Loyal,1,Active Regular,0.0948509485094851
12729,114,1,453.01,3,1,2,6,At Risk,1,Active Regular,0.15311653116531165
12730,522,1,829.25,1,1,3,5,Lost,0,Churned,0.7059620596205962
12731,24,17,25775.71,4,5,5,14,Champions,2,High Value,0.03116531165311653
12732,180,1,236.26000000000002,3,1,1,5,Lost,1,Active Regular,0.24254742547425473
12733,234,4,2424.87,2,3,4,9,Loyal,1,Active Regular,0.3157181571815718
12734,353,3,639.65,2,3,3,8,At Risk,0,Churned,0.47696476964769646
12735,315,2,779.5699999999999,2,2,3,7,At Risk,0,Churned,0.4254742547425474
12736,333,1,234.0,2,1,1,4,Lost,0,Churned,0.44986449864498645
12737,499,2,3710.5,1,2,5,8,At Risk,0,Churned,0.6747967479674797
12738,372,1,155.35,2,1,1,4,Lost,0,Churned,0.502710027100271
12739,78,4,2726.73,3,3,4,10,Loyal,1,Active Regular,0.1043360433604336
12740,64,1,427.6,3,1,2,6,At Risk,1,Active Regular,0.08536585365853659
12741,529,2,406.07,1,2,2,5,Lost,0,Churned,0.7154471544715447
12742,626,1,1201.52,1,1,3,5,Lost,0,Churned,0.8468834688346883
12743,134,2,540.13,3,2,2,7,At Risk,1,Active Regular,0.1802168021680217
12744,52,11,25317.06,4,5,5,14,Champions,2,High Value,0.06910569105691057
12745,487,3,925.41,1,3,3,7,At Risk,0,Churned,0.6585365853658537
12746,541,1,254.55,1,1,1,3,Lost,0,Churned,0.7317073170731707
12747,2,26,8898.48,5,5,5,15,Champions,2,High Value,0.0013550135501355014
12748,1,336,53539.64,5,5,5,15,Champions,2,High Value,0.0
12749,4,9,6897.36,5,5,5,15,Champions,1,Active Regular,0.0040650406504065045
12750,129,1,275.88,3,1,1,5,Lost,1,Active Regular,0.17344173441734417
12751,445,1,268.27,1,1,1,3,Lost,0,Churned,0.6016260162601627
12752,81,1,4366.78,3,1,5,9,Loyal,1,Active Regular,0.10840108401084012
12753,23,6,21429.39,4,4,5,13,Champions,2,High Value,0.02981029810298103
12754,236,3,3010.74,2,3,5,10,Loyal,1,Active Regular,0.31842818428184283
12755,281,11,5236.26,2,5,5,12,Champions,1,Active Regular,0.3794037940379404
12756,87,1,112.08,3,1,1,5,Lost,1,Active Regular,0.11653116531165311
12757,16,13,7834.650000000001,5,5,5,15,Champions,1,Active Regular,0.02032520325203252
12758,117,7,9903.24,3,4,5,12,Champions,1,Active Regular,0.15718157181571815
12759,52,8,5020.74,4,4,5,13,Champions,1,Active Regular,0.06910569105691057
12760,456,1,347.8,1,1,2,4,Lost,0,Churned,0.6165311653116531
12761,458,2,782.95,1,2,3,6,At Risk,0,Churned,0.6192411924119241
12762,8,2,1898.52,5,2,4,11,Loyal,1,Active Regular,0.009485094850948509
12763,138,2,494.08,3,2,2,7,At Risk,1,Active Regular,0.1856368563685637
12764,317,1,1693.88,2,1,4,7,At Risk,0,Churned,0.4281842818428184
12765,472,6,1404.58,1,4,4,9,Loyal,0,Churned,0.6382113821138211
12766,4,9,8918.99,5,5,5,15,Champions,1,Active Regular,0.0040650406504065045
12767,376,1,949.82,2,1,3,6,At Risk,0,Churned,0.508130081300813
12768,451,1,168.69,1,1,1,3,Lost,0,Churned,0.6097560975609756
12769,239,1,1143.6,2,1,3,6,At Risk,1,Active Regular,0.3224932249322493
12770,211,2,3246.45,2,2,5,9,Loyal,1,Active Regular,0.2845528455284553
12771,486,1,282.3,1,1,1,3,Lost,0,Churned,0.6571815718157181
12772,60,1,892.47,3,1,3,7,At Risk,1,Active Regular,0.07994579945799458
12773,564,1,124.25,1,1,1,3,Lost,0,Churned,0.7628726287262872
12774,536,1,98.7,1,1,1,3,Lost,0,Churned,0.7249322493224932
12775,17,7,1686.1200000000001,5,4,4,13,Champions,1,Active Regular,0.02168021680216802
12776,668,1,55.5,1,1,1,3,Lost,0,Churned,0.9037940379403794
12777,458,1,519.45,1,1,2,4,Lost,0,Churned,0.6192411924119241
12778,20,9,1775.68,4,5,4,13,Champions,1,Active Regular,0.025745257452574527
12779,38,14,6474.11,4,5,5,14,Champions,1,Active Regular,0.05013550135501355
12780,599,1,337.4,1,1,2,4,Lost,0,Churned,0.8102981029810298
12781,64,2,826.74,3,2,3,8,At Risk,1,Active Regular,0.08536585365853659
12782,5,11,4618.24,5,5,5,15,Champions,1,Active Regular,0.005420054200542005
12783,2,6,2225.91,5,4,4,13,Champions,1,Active Regular,0.0013550135501355014
12784,9,3,1763.15,5,3,4,12,Champions,1,Active Regular,0.01084010840108401
12785,364,3,1100.4,2,3,3,8,At Risk,0,Churned,0.491869918699187
12786,610,1,728.5000000000001,1,1,3,5,Lost,0,Churned,0.8252032520325203
12787,10,4,862.1800000000001,5,3,3,11,Loyal,1,Active Regular,0.012195121951219513
12788,463,4,444.90000000000003,1,3,2,6,At Risk,0,Churned,0.6260162601626016
12789,65,3,273.35,3,3,1,7,At Risk,1,Active Regular,0.08672086720867209
12790,192,2,591.85,2,2,2,6,At Risk,1,Active Regular,0.2588075880758808
12791,374,6,863.51,2,4,3,9,Loyal,0,Churned,0.505420054200542
12792,257,2,827.01,2,2,3,7,At Risk,0,Churned,0.34688346883468835
12793,335,3,885.53,2,3,3,8,At Risk,0,Churned,0.45257452574525747
12794,53,2,860.41,4,2,3,9,Loyal,1,Active Regular,0.07046070460704607
12795,19,1,430.48,5,1,2,8,At Risk,1,Active Regular,0.024390243902439025
12796,628,1,381.0,1,1,2,4,Lost,0,Churned,0.8495934959349594
12797,366,2,552.08,2,2,2,6,At Risk,0,Churned,0.494579945799458
12798,10,4,8510.93,5,3,5,13,Champions,1,Active Regular,0.012195121951219513
12799,529,1,219.35,1,1,1,3,Lost,0,Churned,0.7154471544715447
12800,470,3,584.25,1,3,2,6,At Risk,0,Churned,0.6355013550135501
12801,501,1,1071.82,1,1,3,5,Lost,0,Churned,0.6775067750677507
12802,187,7,2416.42,3,4,4,11,Loyal,1,Active Regular,0.25203252032520324
12803,393,1,1092.81,2,1,3,6,At Risk,0,Churned,0.5311653116531165
12804,466,2,325.37,1,2,2,5,Lost,0,Churned,0.6300813008130082
12805,382,4,1434.95,2,3,4,9,Loyal,0,Churned,0.516260162601626
12806,435,4,2878.96,1,3,4,8,At Risk,0,Churned,0.5880758807588076
12807,383,1,330.35,2,1,2,5,Lost,0,Churned,0.5176151761517616
12808,37,5,776.7,4,4,3,11,Loyal,1,Active Regular,0.04878048780487805
12809,178,3,1755.94,3,3,4,10,Loyal,1,Active Regular,0.23983739837398374
12810,535,2,534.99,1,2,2,5,Lost,0,Churned,0.7235772357723578
12811,261,5,1033.9,2,4,3,9,Loyal,1,Active Regular,0.3523035230352303
12812,45,1,229.64000000000001,4,1,1,6,At Risk,1,Active Regular,0.05962059620596206
12813,502,3,1687.8,1,3,4,8,At Risk,0,Churned,0.6788617886178862
12814,102,1,125.92,3,1,1,5,Lost,1,Active Regular,0.13685636856368563
12815,148,2,1063.46,3,2,3,8,At Risk,1,Active Regular,0.1991869918699187
12816,96,2,572.2,3,2,2,7,At Risk,1,Active Regular,0.12872628726287264
12817,281,3,690.98,2,3,3,8,At Risk,0,Churned,0.3794037940379404
12818,262,1,1542.08,2,1,4,7,At Risk,0,Churned,0.35365853658536583
12819,458,1,540.52,1,1,2,4,Lost,0,Churned,0.6192411924119241
12820,3,11,2689.52,5,5,4,14,Champions,1,Active Regular,0.0027100271002710027
12821,214,2,220.8,2,2,1,5,Lost,1,Active Regular,0.2886178861788618
12822,71,2,948.88,3,2,3,8,At Risk,1,Active Regular,0.0948509485094851
12823,75,18,6501.5,3,5,5,13,Champions,1,Active Regular,0.1002710027100271
12824,60,1,397.12,3,1,2,6,At Risk,1,Active Regular,0.07994579945799458
12825,521,2,518.63,1,2,2,5,Lost,0,Churned,0.7046070460704607
12826,3,12,2800.75,5,5,4,14,Champions,1,Active Regular,0.0027100271002710027
12827,6,3,430.15,5,3,2,10,Loyal,1,Active Regular,0.006775067750677507
12828,3,6,1018.71,5,4,3,12,Champions,1,Active Regular,0.0027100271002710027
12829,337,3,385.3,2,3,2,7,At Risk,0,Churned,0.45528455284552843
12830,38,6,6814.64,4,4,5,13,Champions,1,Active Regular,0.05013550135501355
12831,262,3,451.11,2,3,2,7,At Risk,0,Churned,0.35365853658536583
12832,32,2,383.03000000000003,4,2,2,8,At Risk,1,Active Regular,0.04200542005420054
12833,145,1,417.38,3,1,2,6,At Risk,1,Active Regular,0.1951219512195122
12834,283,1,312.38,2,1,2,5,Lost,0,Churned,0.3821138211382114
12835,428,41,5996.83,1,5,5,11,Loyal,2,High Value,0.5785907859078591
12836,59,15,6559.7300000000005,4,5,5,14,Champions,1,Active Regular,0.07859078590785908
12837,173,2,662.66,3,2,3,8,At Risk,1,Active Regular,0.23306233062330622
12838,34,10,2975.91,4,5,5,14,Champions,1,Active Regular,0.044715447154471545
12839,3,26,9669.12,5,5,5,15,Champions,2,High Value,0.0027100271002710027
12840,144,7,4041.9700000000003,3,4,5,12,Champions,1,Active Regular,0.1937669376693767
12841,5,40,6958.2,5,5,5,15,Champions,2,High Value,0.005420054200542005
12842,70,4,1917.99,3,3,4,10,Loyal,1,Active Regular,0.09349593495934959
12843,66,30,6583.36,3,5,5,13,Champions,2,High Value,0.08807588075880758
12844,29,4,648.6,4,3,3,10,Loyal,1,Active Regular,0.037940379403794036
12845,267,4,354.09000000000003,2,3,2,7,At Risk,0,Churned,0.3604336043360434
12846,682,1,15.58,1,1,1,3,Lost,0,Churned,0.9227642276422764
12847,22,2,1609.0,4,2,4,10,Loyal,1,Active Regular,0.028455284552845527
12848,676,1,208.0,1,1,1,3,Lost,0,Churned,0.9146341463414634
12849,31,6,3042.4700000000003,4,4,5,13,Champions,1,Active Regular,0.04065040650406504
12850,446,1,330.0,1,1,2,4,Lost,0,Churned,0.6029810298102981
12851,97,2,280.76,3,2,1,6,At Risk,1,Active Regular,0.13008130081300814
12852,295,1,311.55,2,1,2,5,Lost,0,Churned,0.3983739837398374
12853,135,11,3907.5,3,5,5,13,Champions,1,Active Regular,0.18157181571815717
12854,79,7,2970.9700000000003,3,4,5,12,Champions,1,Active Regular,0.10569105691056911
12855,373,4,612.84,2,3,3,8,At Risk,0,Churned,0.5040650406504065
12856,8,6,2170.78,5,4,4,13,Champions,1,Active Regular,0.009485094850948509
12857,211,6,3688.0,2,4,5,11,Loyal,1,Active Regular,0.2845528455284553
12858,383,1,147.27,2,1,1,4,Lost,0,Churned,0.5176151761517616
12859,459,1,575.1,1,1,2,4,Lost,0,Churned,0.6205962059620597
12860,693,1,54.22,1,1,1,3,Lost,0,Churned,0.9376693766937669
12861,620,1,68.25,1,1,1,3,Lost,0,Churned,0.8387533875338753
12862,426,2,984.62,1,2,3,6,At Risk,0,Churned,0.575880758807588
12863,52,6,2792.55,4,4,4,12,Champions,1,Active Regular,0.06910569105691057
12864,138,2,299.57,3,2,2,7,At Risk,1,Active Regular,0.1856368563685637
12865,26,4,3323.4700000000003,4,3,5,12,Champions,1,Active Regular,0.03387533875338753
12866,283,3,1227.35,2,3,4,9,Loyal,0,Churned,0.3821138211382114
12867,26,13,7829.26,4,5,5,14,Champions,1,Active Regular,0.03387533875338753
12868,186,8,2043.76,3,4,4,11,Loyal,1,Active Regular,0.2506775067750677
12869,682,1,337.66999999999996,1,1,2,4,Lost,0,Churned,0.9227642276422764
12870,375,3,1676.95,2,3,4,9,Loyal,0,Churned,0.5067750677506775
12871,84,3,744.02,3,3,3,9,Loyal,1,Active Regular,0.11246612466124661
12872,327,12,3283.96,2,5,5,12,Champions,1,Active Regular,0.44173441734417346
12873,282,3,2027.3,2,3,4,9,Loyal,0,Churned,0.3807588075880759
12874,385,2,948.42,2,2,3,7,At Risk,0,Churned,0.5203252032520326
12875,143,5,1356.9900000000002,3,4,4,11,Loyal,1,Active Regular,0.19241192411924118
12876,58,4,4081.79,4,3,5,12,Champions,1,Active Regular,0.07723577235772358
12877,4,20,2942.14,5,5,5,15,Champions,1,Active Regular,0.0040650406504065045
12878,236,2,854.99,2,2,3,7,At Risk,1,Active Regular,0.31842818428184283
12879,45,3,573.22,4,3,2,9,Loyal,1,Active Regular,0.05962059620596206
12880,382,2,640.13,2,2,3,7,At Risk,0,Churned,0.516260162601626
12881,276,1,298.0,2,1,2,5,Lost,0,Churned,0.37262872628726285
12882,9,2,1463.04,5,2,4,11,Loyal,1,Active Regular,0.01084010840108401
12883,25,4,703.47,4,3,3,10,Loyal,1,Active Regular,0.032520325203252036
12884,88,1,309.05,3,1,2,6,At Risk,1,Active Regular,0.11788617886178862
12885,63,3,1175.22,3,3,3,9,Loyal,1,Active Regular,0.08401084010840108
12886,68,2,1378.4,3,2,4,9,Loyal,1,Active Regular,0.09078590785907859
12887,384,1,222.4,2,1,1,4,Lost,0,Churned,0.518970189701897
12888,214,2,354.12,2,2,2,6,At Risk,1,Active Regular,0.2886178861788618
12889,381,4,385.46000000000004,2,3,2,7,At Risk,0,Churned,0.5149051490514905
12890,24,2,706.02,4,2,3,9,Loyal,1,Active Regular,0.03116531165311653
12891,186,11,840.5,3,5,3,11,Loyal,1,Active Regular,0.2506775067750677
12892,397,1,263.38,2,1,1,4,Lost,0,Churned,0.5365853658536586
12893,31,1,176.55,4,1,1,6,At Risk,1,Active Regular,0.04065040650406504
12894,575,1,157.35,1,1,1,3,Lost,0,Churned,0.7777777777777778
12895,42,2,372.8,4,2,2,8,At Risk,1,Active Regular,0.05555555555555555
12897,205,4,514.25,2,3,2,7,At Risk,1,Active Regular,0.2764227642276423
12898,464,2,296.21,1,2,2,5,Lost,0,Churned,0.6273712737127372
12899,414,1,366.4,1,1,2,4,Lost,0,Churned,0.559620596205962
12900,422,1,340.33000000000004,1,1,2,4,Lost,0,Churned,0.5704607046070461
12901,9,28,17654.54,5,5,5,15,Champions,2,High Value,0.01084010840108401
12902,265,1,138.68,2,1,1,4,Lost,0,Churned,0.35772357723577236
12903,429,1,833.5300000000001,1,1,3,5,Lost,0,Churned,0.5799457994579946
12904,18,2,496.06,5,2,2,9,Loyal,1,Active Regular,0.023035230352303523
12905,577,2,1018.42,1,2,3,6,At Risk,0,Churned,0.7804878048780488
12906,12,5,2919.81,5,4,5,14,Champions,1,Active Regular,0.014905149051490514
12907,396,2,508.91,2,2,2,6,At Risk,0,Churned,0.535230352303523
12908,176,5,1776.0,3,4,4,11,Loyal,1,Active Regular,0.23712737127371275
12909,40,8,3103.19,4,4,5,13,Champions,1,Active Regular,0.052845528455284556
12910,23,13,5796.52,4,5,5,14,Champions,1,Active Regular,0.02981029810298103
12911,552,1,1651.72,1,1,4,6,At Risk,0,Churned,0.7466124661246613
12912,3,5,1662.3,5,4,4,13,Champions,1,Active Regular,0.0027100271002710027
12913,5,13,6283.24,5,5,5,15,Champions,1,Active Regular,0.005420054200542005
12914,401,1,223.98,2,1,1,4,Lost,0,Churned,0.5420054200542005
12915,149,4,975.1,3,3,3,9,Loyal,1,Active Regular,0.2005420054200542
12916,139,7,4479.73,3,4,5,12,Champions,1,Active Regular,0.18699186991869918
12917,128,6,4359.2,3,4,5,12,Champions,1,Active Regular,0.17208672086720866
12918,626,1,10953.5,1,1,5,7,At Risk,0,Churned,0.8468834688346883
12919,8,6,1335.19,5,4,4,13,Champions,1,Active Regular,0.009485094850948509
12920,17,4,486.64,5,3,2,10,Loyal,1,Active Regular,0.02168021680216802
12921,9,74,35233.24,5,5,5,15,Champions,2,High Value,0.01084010840108401
12922,161,1,405.38,3,1,2,6,At Risk,1,Active Regular,0.21680216802168023
12923,64,3,770.42,3,3,3,9,Loyal,1,Active Regular,0.08536585365853659
12924,88,12,2469.4,3,5,4,12,Champions,1,Active Regular,0.11788617886178862
12925,5,3,729.33,5,3,3,11,Loyal,1,Active Regular,0.005420054200542005
12926,411,4,1523.97,1,3,4,8,At Risk,0,Churned,0.5555555555555556
12927,395,1,197.31,2,1,1,4,Lost,0,Churned,0.5338753387533876
12928,35,12,4304.89,4,5,5,14,Champions,1,Active Regular,0.04607046070460705
12929,312,1,117.85,2,1,1,4,Lost,0,Churned,0.42140921409214094
12930,78,2,415.8,3,2,2,7,At Risk,1,Active Regular,0.1043360433604336
12931,22,57,92347.34,4,5,5,14,Champions,2,High Value,0.028455284552845527
12932,539,8,1698.56,1,4,4,9,Loyal,0,Churned,0.7289972899728997
12933,24,8,1636.63,4,4,4,12,Champions,1,Active Regular,0.03116531165311653
12934,737,1,181.65,1,1,1,3,Lost,0,Churned,0.997289972899729
12935,2,15,4243.86,5,5,5,15,Champions,1,Active Regular,0.0013550135501355014
12936,17,4,1063.9,5,3,3,11,Loyal,1,Active Regular,0.02168021680216802
12937,15,9,3097.61,5,5,5,15,Champions,1,Active Regular,0.018970189701897018
12938,26,1,114.14,4,1,1,6,At Risk,1,Active Regular,0.03387533875338753
12939,64,20,25264.8,3,5,5,13,Champions,2,High Value,0.08536585365853659
12940,55,2,899.69,4,2,3,9,Loyal,1,Active Regular,0.07317073170731707
12941,724,1,377.49,1,1,2,4,Lost,0,Churned,0.9796747967479674
12942,131,3,675.6,3,3,3,9,Loyal,1,Active Regular,0.17615176151761516
12943,558,2,496.5,1,2,2,5,Lost,0,Churned,0.7547425474254743
12944,36,2,604.51,4,2,2,8,At Risk,1,Active Regular,0.04742547425474255
12945,288,2,900.11,2,2,3,7,At Risk,0,Churned,0.3888888888888889
12946,437,1,324.45,1,1,2,4,Lost,0,Churned,0.5907859078590786
12947,144,6,1603.99,3,4,4,11,Loyal,1,Active Regular,0.1937669376693767
12948,16,9,2317.43,5,5,4,14,Champions,1,Active Regular,0.02032520325203252
12949,31,22,15526.7,4,5,5,14,Champions,2,High Value,0.04065040650406504
12950,2,3,1843.0,5,3,4,12,Champions,1,Active Regular,0.0013550135501355014
12951,9,15,3213.7200000000003,5,5,5,15,Champions,1,Active Regular,0.01084010840108401
12952,6,4,1387.79,5,3,4,12,Champions,1,Active Regular,0.006775067750677507
12953,10,2,828.8100000000001,5,2,3,10,Loyal,1,Active Regular,0.012195121951219513
12954,639,1,162.45,1,1,1,3,Lost,0,Churned,0.8644986449864499
12955,1,11,4757.16,5,5,5,15,Champions,1,Active Regular,0.0
12956,306,4,521.89,2,3,2,7,At Risk,0,Churned,0.4132791327913279
12957,10,13,8706.97,5,5,5,15,Champions,1,Active Regular,0.012195121951219513
12958,400,2,467.34,2,2,2,6,At Risk,0,Churned,0.540650406504065
12959,484,1,150.95,1,1,1,3,Lost,0,Churned,0.6544715447154471
12960,414,4,1322.0700000000002,1,3,4,8,At Risk,0,Churned,0.559620596205962
12961,379,1,211.99,2,1,1,4,Lost,0,Churned,0.5121951219512195
12962,7,2,266.39,5,2,1,8,At Risk,1,Active Regular,0.008130081300813009
12963,8,12,3235.79,5,5,5,15,Champions,1,Active Regular,0.009485094850948509
12964,437,1,132.24,1,1,1,3,Lost,0,Churned,0.5907859078590786
12965,89,1,769.8100000000001,3,1,3,7,At Risk,1,Active Regular,0.11924119241192412
12966,10,1,160.18,5,1,1,7,At Risk,1,Active Regular,0.012195121951219513
12967,358,3,2938.52,2,3,5,10,Loyal,0,Churned,0.483739837398374
12968,112,1,135.95,3,1,1,5,Lost,1,Active Regular,0.15040650406504066
12969,603,1,122.45,1,1,1,3,Lost,0,Churned,0.8157181571815718
12970,7,10,1453.6,5,5,4,14,Champions,1,Active Regular,0.008130081300813009
12971,4,116,15704.6,5,5,5,15,Champions,2,High Value,0.0040650406504065045
12972,414,4,1161.2,1,3,3,7,At Risk,0,Churned,0.559620596205962
12973,414,1,385.55,1,1,2,4,Lost,0,Churned,0.559620596205962
12974,198,2,408.95,2,2,2,6,At Risk,1,Active Regular,0.2669376693766938
12975,437,6,2100.09,1,4,4,9,Loyal,0,Churned,0.5907859078590786
12976,212,8,3156.38,2,4,5,11,Loyal,1,Active Regular,0.2859078590785908
12977,156,4,513.88,3,3,2,8,At Risk,1,Active Regular,0.21002710027100271
12978,385,5,2502.82,2,4,4,10,Loyal,0,Churned,0.5203252032520326
12979,729,1,517.7,1,1,2,4,Lost,0,Churned,0.986449864498645
12980,158,21,16245.78,3,5,5,13,Champions,2,High Value,0.2127371273712737
12981,30,2,372.21999999999997,4,2,2,8,At Risk,1,Active Regular,0.03929539295392954
12982,243,8,2744.81,2,4,4,10,Loyal,1,Active Regular,0.32791327913279134
12983,598,1,490.08,1,1,2,4,Lost,0,Churned,0.8089430894308943
12984,19,1,97.5,5,1,1,7,At Risk,1,Active Regular,0.024390243902439025
12985,1,2,1239.38,5,2,4,11,Loyal,1,Active Regular,0.0
12986,429,10,2729.84,1,5,4,10,Loyal,0,Churned,0.5799457994579946
12987,74,5,1312.21,3,4,4,11,Loyal,1,Active Regular,0.0989159891598916
12988,292,1,505.82,2,1,2,5,Lost,0,Churned,0.3943089430894309
12989,3,33,13551.75,5,5,5,15,Champions,2,High Value,0.0027100271002710027
